0.260343,1.97418,-1.08293,1.68339,1.26643,2.01313,-0.602493
0.296775,1.95064,-1.13038,1.70959,1.19881,2.00967,-0.591515
0.395412,1.81244,-1.30201,1.70034,1.13934,2.0444,-0.522483
0.556245,1.16601,1.56301,-1.04605,-1.10457,1.6391,-0.392958
0.339513,2.02576,2.15339,-1.59278,-1.97402,2.03289,-0.757202
0.384292,1.95689,2.04974,-1.61335,-2.03994,2.0444,-0.714552
0.450778,1.8225,1.85815,-1.60834,-2.06295,2.04271,-0.645455
0.513043,1.38228,1.65145,-1.11999,-1.56096,1.62945,-0.256196
0.350768,1.81364,1.89631,-1.58791,-1.96117,1.90741,-0.470727
0.438521,1.85716,1.91524,-1.60081,-2.15424,1.99809,-0.518996
0.807707,1.36137,1.46578,-0.821568,-1.46332,1.54554,-0.15517
0.469041,2.03423,2.16258,-1.58682,-2.30229,2.04439,-0.559345
0.517543,1.89167,1.9512,-1.55049,-2.30991,2.0444,-0.522586
1.22214,1.50127,0.868175,-0.0128543,-0.903439,1.4229,-0.209689
1.46657,1.89058,0.711791,1.02512,-0.846358,1.92611,-1.78843
1.70529,2.04433,0.888237,1.45,-1.04709,1.86057,-1.82572
0.869469,1.23902,1.04221,-0.631763,-0.888705,1.38141,-0.529037
0.459753,1.77598,1.93056,-1.23529,-1.85868,1.75459,-0.937099
0.572917,1.76975,1.90888,-1.25805,-2.09501,1.8743,-0.906312
0.993554,1.49259,2.18765,-0.750561,-1.96971,1.87265,-0.077872
0.800843,2.00984,2.66363,-1.04639,-2.57663,2.01355,-1.35585
0.827828,1.99594,2.56028,-1.0723,-2.65215,2.02126,-1.32724
0.993793,-0.372041,0.631763,-0.59861,0.0175614,0.555691,0.786382
0.993793,-0.372041,0.631763,-0.59861,0.0175614,0.555691,0.786382
0.993793,-0.372041,0.631763,-0.59861,0.0175614,0.555691,0.786382
0.993793,-0.372041,0.631763,-0.59861,0.0175614,0.555691,0.786382
0.993793,-0.372041,0.631763,-0.59861,0.0175614,0.555691,0.786382
0.993793,-0.372041,0.631763,-0.59861,0.0175614,0.555691,0.786382
0.993793,-0.372041,0.631763,-0.59861,0.0175614,0.555691,0.786382
0.993793,-0.372041,0.631763,-0.59861,0.0175614,0.555691,0.786382
2.04342,1.52734,2.51934,-1.4309,-0.859956,2.0444,0.77007
0.582363,1.57769,1.73085,-1.88083,-1.3965,2.0444,-0.0899749
0.448021,1.62035,1.574,-1.76518,-1.57776,2.0444,-0.509185
0.37811,1.77562,1.69442,-1.88457,-1.79619,2.0444,-0.800006
0.380558,1.8019,1.69067,-1.91677,-1.83067,2.02787,-0.786473
0.488102,1.70219,1.57024,-1.91384,-1.82204,2.0399,-0.632386
0.306949,2.00468,1.78912,-1.93024,-1.86956,1.98199,-0.922562
0.339484,2.02485,1.78714,-2.02072,-2.04254,2.04439,-0.911469
2.07206,1.51424,2.14299,-1.07553,-0.866549,2.0444,0.418228
0.643884,1.52683,1.57725,-1.77432,-1.51188,2.0444,-0.0245675
0.343524,1.86454,1.81035,-1.77248,-1.77492,2.0444,-0.826563
0.330946,1.9552,1.85717,-1.85153,-1.89094,2.03843,-0.874304
0.353586,1.96046,1.83534,-1.85954,-1.90669,2.03467,-0.840203
0.430439,1.86273,1.71865,-1.86495,-1.9149,2.03785,-0.706429
0.344407,2.01466,1.82306,-1.87382,-1.92059,1.97602,-0.867478
0.30763,2.04016,1.82518,-1.91443,-1.94195,1.92823,-0.895564
0.858188,1.61864,1.7781,-1.655,-1.55768,2.0444,0.192153
0.519249,1.53446,1.52066,-1.59851,-1.60169,2.04439,-0.570592
0.330741,1.87243,1.84152,-1.67972,-1.73474,1.98271,-0.904237
0.315448,2.0122,1.94016,-1.77444,-1.88342,1.99178,-0.958201
0.385052,1.96997,1.88096,-1.79691,-1.95537,2.04074,-0.864776
0.452808,1.87085,1.76007,-1.80063,-1.95812,2.04186,-0.742629
0.477152,1.88645,1.74401,-1.78648,-1.96235,2.0327,-0.746358
0.347937,2.04439,1.86422,-1.83407,-1.96865,1.93279,-0.900396
2.28081,1.84729,1.48752,-0.0845105,-1.8278,1.99016,0.819121
2.55971,2.0444,1.35255,1.38224,-1.60044,1.34214,-0.329669
2.31588,1.99096,1.42688,1.95259,-1.06956,1.49557,-1.49891
1.89483,1.99595,1.18408,1.69378,-1.15123,2.0444,-2.51807
1.98774,2.04439,1.146,1.715,-1.21453,1.96965,-2.44394
2.10689,2.04434,1.18117,1.71662,-1.34352,1.84039,-2.36778
2.05208,1.9759,1.28809,1.72296,-1.23044,1.89094,-2.46269
2.0559,1.9698,1.31159,1.74438,-1.19017,1.88996,-2.48534
1.18082,1.60004,1.65072,-0.961418,-1.88005,2.0444,-0.170514
0.49867,1.68917,1.70344,-1.53536,-1.85958,2.04436,-0.851136
0.339489,1.97477,1.98108,-1.63122,-1.89303,1.92292,-1.00999
0.410809,1.93972,1.93813,-1.65584,-1.98267,1.98654,-0.932596
0.439491,1.94938,1.92395,-1.65953,-1.99521,1.98358,-0.896593
0.470279,1.95577,1.90518,-1.66264,-2.02364,1.98897,-0.86638
0.54394,1.92327,1.83639,-1.65646,-2.08821,2.03464,-0.795963
0.407037,2.04362,1.92101,-1.64967,-1.91264,1.83393,-0.916983
1.28794,1.06004,1.49991,-1.21711,-1.30809,1.98883,0.542679
0.449328,2.01029,2.10833,-1.50588,-2.01404,2.0444,-1.03933
0.408689,2.04431,2.11162,-1.54651,-1.9784,1.96696,-1.06127
0.474147,2.02168,2.07642,-1.57893,-2.09069,2.02843,-1.00374
0.466384,2.04439,2.07277,-1.57683,-2.03836,1.97439,-0.991167
0.536425,2.02074,2.02384,-1.58819,-2.14125,2.03308,-0.934751
0.588046,1.94111,1.89265,-1.57982,-2.1546,2.03955,-0.843327
0.529179,2.03345,1.97992,-1.58342,-2.08713,1.95049,-0.898397
0.444016,2.04301,1.95666,-1.56858,-1.90966,1.79931,-0.932583
1.64535,1.73317,0.733347,-0.0128348,-1.38537,1.57434,-0.103076
1.58972,1.82444,1.00889,0.991398,-0.979493,1.93736,-1.94332
1.72337,1.95846,1.14346,1.52223,-0.984579,2.04439,-2.29166
1.79568,2.02128,1.04972,1.54869,-1.03612,1.99192,-2.23182
1.8118,2.01095,1.10214,1.5506,-0.98539,1.99691,-2.22981
1.89811,2.03861,1.0751,1.555,-1.08903,1.90981,-2.18642
1.9936,2.04439,1.09496,1.53738,-1.22696,1.80118,-2.13713
1.95173,1.98125,1.20605,1.53822,-1.12087,1.84734,-2.1638
1.88883,1.92274,1.30567,1.50855,-1.03355,1.91668,-2.20003
1.02083,1.672,1.68475,-1.12903,-2.06254,2.0444,0.0319904
0.519662,2.01069,2.17954,-1.42143,-2.14973,2.03936,-1.0314
0.534929,2.01772,2.16679,-1.4512,-2.17863,2.03001,-1.00677
0.529114,2.0444,2.17592,-1.46133,-2.13541,1.97731,-1.00006
0.533457,2.04439,2.14096,-1.47352,-2.11949,1.9354,-0.977409
0.615562,2.03678,2.11989,-1.47668,-2.2591,2.00821,-0.955704
0.678619,1.9874,2.02076,-1.45668,-2.32476,2.04435,-0.907678
0.614507,2.04358,2.07402,-1.45481,-2.18912,1.93243,-0.897085
0.538409,2.03968,2.03983,-1.42051,-1.97497,1.79334,-0.904231
1.28689,1.73704,1.85179,-0.830374,-2.29345,2.0444,0.100103
0.605264,2.0444,2.31328,-1.3273,-2.26414,2.03895,-1.12607
0.630517,2.0398,2.28923,-1.34408,-2.29823,2.0444,-1.09752
0.616199,2.04439,2.2613,-1.35396,-2.22641,1.98718,-1.06805
0.673319,2.02155,2.20807,-1.36334,-2.32859,2.02929,-1.03374
0.714088,1.97547,2.10497,-1.35419,-2.36672,2.04439,-0.984291
0.764067,1.86667,1.89596,-1.31764,-2.33046,2.04172,-0.887923
0.667693,2.01252,2.09626,-1.3449,-2.20088,1.90078,-0.942126
0.620075,2.04439,2.12644,-1.3087,-2.03885,1.80842,-0.968424
1.33377,1.66596,1.99898,-0.897655,-2.28571,2.0444,0.171731
0.715997,1.90777,2.1672,-1.18002,-2.4086,2.0444,-1.17235
0.641317,2.01492,2.367,-1.14184,-2.14273,1.91946,-1.23925
0.666548,2.01517,2.35409,-1.16264,-2.18166,1.92696,-1.21161
0.719042,2.00175,2.31675,-1.18944,-2.29709,1.96705,-1.17246
0.731118,2.02744,2.33163,-1.19574,-2.28092,1.9385,-1.16636
0.797733,2.0199,2.29559,-1.2021,-2.41799,1.98366,-1.14282
0.861967,2.00817,2.23739,-1.18427,-2.5288,2.01706,-1.11954
0.72439,2.03919,2.22884,-1.18858,-2.16426,1.81973,-1.09177
1.18106,1.73554,2.27402,-1.20679,-2.31033,2.0444,0.114267
0.862038,1.99769,2.54845,-1.05357,-2.68558,2.02444,-1.39
0.821284,2.02497,2.67341,-0.978458,-2.43863,1.96743,-1.39186
0.840859,2.02954,2.65593,-1.00033,-2.46322,1.968,-1.36633
0.875662,2.01973,2.59169,-1.03049,-2.55119,1.98538,-1.32905
0.891122,2.03997,2.60396,-1.03988,-2.5362,1.96386,-1.31891
0.92982,2.02956,2.54062,-1.04468,-2.61793,1.97672,-1.29054
0.957293,2.03861,2.51553,-1.03987,-2.64184,1.96071,-1.27894
0.934298,2.04439,2.43928,-1.05591,-2.56926,1.91276,-1.20708
0.984971,-0.36437,0.62128,-0.610734,0.0175619,0.56592,0.776209
0.984971,-0.36437,0.62128,-0.610734,0.0175619,0.56592,0.776209
0.984971,-0.36437,0.62128,-0.610734,0.0175619,0.56592,0.776209
1.40889,0.044187,1.53304,-1.53525,0.00934755,1.77759,1.21874
0.69155,1.68527,2.05658,-2.0444,-1.38078,2.0444,0.616207
0.344206,2.04439,1.77231,-2.0444,-1.93001,1.94475,-0.69919
0.382129,2.0438,1.77187,-2.0444,-1.93232,1.94442,-0.662925
0.418861,2.04198,1.77053,-2.0444,-1.93123,1.94292,-0.624873
2.26908,1.14652,2.91706,-2.0444,0.180957,2.0444,3.00433
2.21374,1.27995,2.91706,-2.0444,0.252375,2.0444,2.94954
2.36771,0.94746,2.91706,-2.0444,0.0368436,2.0444,3.00433
1.0427,1.56909,2.0726,-2.0444,-1.24167,2.0444,1.18707
0.308928,2.04439,1.79655,-1.9976,-1.93708,1.94995,-0.685934
0.34226,2.04234,1.79485,-1.99783,-1.93537,1.94798,-0.650991
0.376739,2.04132,1.79458,-1.99658,-1.93486,1.947,-0.617263
0.412093,2.04056,1.79514,-1.99382,-1.93494,1.94627,-0.584584
0.448135,2.03988,1.79636,-1.98963,-1.93545,1.94562,-0.552948
2.26997,1.13102,2.91706,-2.0444,0.17262,2.0444,3.00433
2.20634,1.28086,2.91706,-2.0444,0.260972,2.0444,2.9498
2.37411,0.949491,2.91706,-2.0444,0.0389071,2.0444,3.00433
2.48502,0.965783,2.91706,-2.0444,-0.118402,2.0444,3.00433
1.03408,1.07379,2.84454,-2.0444,-0.263347,2.0444,1.8303
0.561053,1.9714,1.9489,-1.93157,-1.81645,2.0444,0.000444676
0.413017,2.04439,1.82859,-1.92255,-1.95707,1.94996,-0.711322
0.444809,2.04241,1.82707,-1.92212,-1.95546,1.94805,-0.678607
0.47766,2.04124,1.82687,-1.92026,-1.95496,1.94693,-0.647074
2.63179,1.70522,1.94208,-2.0444,-0.939235,2.0444,2.83006
1.9122,1.34302,1.83652,-2.0444,-0.70615,2.0444,2.14386
0.591983,1.79625,1.98977,-2.02229,-1.73041,2.0444,0.1733
0.377504,2.04438,1.87007,-1.82899,-1.98511,1.94995,-0.811344
0.406073,2.04336,1.86823,-1.83083,-1.98353,1.94895,-0.779775
0.435611,2.04242,1.86716,-1.83124,-1.98249,1.94806,-0.749011
0.465991,2.04158,1.86677,-1.83031,-1.98197,1.94726,-0.71905
0.497188,2.04077,1.86706,-1.82796,-1.98192,1.94648,-0.689965
0.529117,2.03998,1.86798,-1.82423,-1.98234,1.94573,-0.661793
2.33688,1.80805,1.49401,-2.0444,-1.55574,2.0444,2.49169
0.829286,1.1915,2.27891,-2.0444,-0.904272,2.0444,0.7071
0.468374,1.9385,1.79905,-1.81477,-2.08862,2.04351,-0.649657
0.387754,2.04002,1.86754,-1.82042,-2.03002,1.93566,-0.684271
0.403666,2.02884,1.87289,-1.789,-1.98252,1.93505,-0.67826
0.435731,2.02882,1.87511,-1.78395,-1.98413,1.935,-0.652084
0.468242,2.02833,1.87748,-1.77757,-1.98568,1.93453,-0.626627
0.501191,2.02733,1.88,-1.76979,-1.9872,1.93359,-0.602004
0.534464,2.02589,1.88262,-1.7607,-1.98869,1.9322,-0.578148
0.568052,2.02396,1.88535,-1.75026,-1.99013,1.93034,-0.555192
0.920487,1.91341,1.76829,-1.87027,-2.30076,2.0444,0.578927
0.41827,2.04412,1.92273,-1.81369,-2.12584,2.00762,-0.697938
0.492198,2.00615,1.83252,-1.82106,-2.22035,2.04244,-0.572557
0.410654,2.04224,1.90363,-1.7452,-1.99534,1.93149,-0.619685
0.452747,2.03551,1.90394,-1.73639,-2.00704,1.94143,-0.589288
0.486111,2.03323,1.90665,-1.72549,-2.00843,1.93925,-0.566823
0.519699,2.03046,1.90944,-1.71327,-2.00976,1.9366,-0.545277
0.553493,2.02722,1.9123,-1.69972,-2.01104,1.93349,-0.524651
0.587453,2.02351,1.91523,-1.68486,-2.01226,1.92992,-0.504977
1.57689,1.46514,1.47129,-1.11245,-1.83279,1.9093,0.861222
0.504234,2.0444,1.99085,-1.67795,-2.16626,2.02163,-0.815118
0.564309,2.00146,1.89189,-1.68127,-2.23713,2.04219,-0.708691
0.483974,2.04198,1.96127,-1.62954,-2.03816,1.9322,-0.755477
0.522059,2.03593,1.96024,-1.62374,-2.05031,1.94185,-0.725919
0.552371,2.03409,1.96206,-1.61585,-2.05131,1.94007,-0.703345
0.583038,2.03176,1.96397,-1.60665,-2.05225,1.93784,-0.681472
0.614044,2.02895,1.96596,-1.59611,-2.05314,1.93515,-0.660375
0.645355,2.02565,1.968,-1.58423,-2.05397,1.93198,-0.640134
2.0311,1.48952,1.66019,-2.0444,-1.33444,2.0444,2.21989
0.798043,1.21997,2.28939,-2.0444,-0.927972,2.0444,0.699326
0.752366,1.93839,2.00699,-1.35978,-2.25028,2.0444,-0.93351
0.659994,2.0444,2.11209,-1.39388,-2.18343,1.98824,-1.10762
0.639231,2.04439,2.0904,-1.42346,-2.15973,1.94996,-1.09551
0.659876,2.04439,2.08709,-1.42835,-2.1569,1.94994,-1.06855
0.682154,2.0444,2.08555,-1.43116,-2.15537,1.95023,-1.0433
0.704711,2.0444,2.08401,-1.43343,-2.15407,1.95021,-1.01776
0.727737,2.0444,2.08278,-1.43491,-2.15318,1.95,-0.992328
1.39873,1.76112,2.19844,-1.16688,-2.30753,2.0444,0.278274
0.72409,2.03938,2.26123,-1.30654,-2.33727,2.0444,-1.1645
0.750158,2.0425,2.22988,-1.3095,-2.36468,2.04313,-1.13283
0.782923,1.99803,2.10059,-1.29821,-2.38454,2.04407,-1.06012
0.699269,2.04321,2.16936,-1.30808,-2.21073,1.93668,-1.09613
0.727794,2.03946,2.16459,-1.30985,-2.2234,1.94523,-1.06845
0.75093,2.03945,2.16496,-1.30932,-2.22375,1.94519,-1.04602
0.774586,2.0389,2.16541,-1.30751,-2.22405,1.94472,-1.02403
0.798725,2.03786,2.1659,-1.30435,-2.22431,1.94371,-1.00255
1.43348,1.57107,1.94909,-0.857858,-2.17297,1.87236,0.331165
0.776187,2.04254,2.28834,-1.26022,-2.4142,2.00548,-1.12228
0.839096,2.02752,2.22076,-1.24167,-2.51807,2.03667,-1.094
0.765334,2.04439,2.22201,-1.24901,-2.31484,1.92847,-1.0388
0.782206,2.03028,2.23001,-1.21078,-2.28038,1.93643,-1.04115
0.806522,2.02802,2.23043,-1.20487,-2.28043,1.93426,-1.02117
0.831303,2.02518,2.23092,-1.19745,-2.28045,1.93152,-1.0019
0.856705,2.02139,2.23143,-1.18799,-2.28034,1.92811,-0.98404
0.882288,2.01767,2.23203,-1.17773,-2.28041,1.92409,-0.965945
0.770549,1.60727,1.91268,-1.13807,-1.82459,1.78952,-0.435305
0.936497,2.04424,2.58397,-1.06378,-2.64849,2.0398,-1.37997
0.949295,2.04439,2.52429,-1.06782,-2.65117,2.03,-1.33809
0.987172,2.0351,2.43205,-1.0573,-2.71733,2.03643,-1.2908
0.884448,2.04431,2.42441,-1.06684,-2.44103,1.94082,-1.27453
0.909319,2.04108,2.4167,-1.06915,-2.45299,1.94678,-1.24911
0.930539,2.041,2.41668,-1.06898,-2.45296,1.9467,-1.22797
0.952228,2.04027,2.41671,-1.06732,-2.45291,1.946,-1.20726
0.974367,2.03888,2.41679,-1.06414,-2.45284,1.94468,-1.18701
0.996938,2.03686,2.41693,-1.05944,-2.45275,1.94271,-1.16724
1.0201,2.03377,2.41709,-1.05256,-2.45251,1.93998,-1.14864
0.733645,1.51075,1.76124,-1.22171,-1.7188,1.6945,-0.205224
0.884122,1.94559,2.46483,-0.898225,-2.39048,1.91443,-1.38762
0.94236,1.94311,2.40518,-0.920527,-2.52489,1.94566,-1.33819
0.990578,1.94173,2.34002,-0.915411,-2.60463,1.95761,-1.29374
0.938381,1.997,2.46826,-0.931234,-2.47729,1.89633,-1.3515
0.961605,1.99508,2.46005,-0.935947,-2.489,1.90255,-1.32593
0.981427,1.99584,2.45997,-0.937748,-2.48899,1.9033,-1.30504
1.00174,1.99592,2.45993,-0.937939,-2.48896,1.90337,-1.28459
1.02255,1.99528,2.45994,-0.936481,-2.48892,1.90276,-1.26461
1.04409,1.99343,2.46003,-0.932518,-2.48867,1.90125,-1.24587
1.06589,1.99147,2.46003,-0.927438,-2.48871,1.89885,-1.22708
0.82526,0.56526,0.290041,-1.79215,-0.177429,1.03285,1.5825
0.846567,0.574577,0.272854,-1.79918,-0.261307,1.02384,1.60682
0.74156,0.590605,0.317387,-1.78196,-0.197392,1.03552,1.47849
0.741861,0.596474,0.311822,-1.80261,-0.272078,0.994775,1.48284
0.743274,0.610741,0.305104,-1.82112,-0.353702,0.954632,1.48931
0.578399,0.651466,0.396711,-1.79361,-0.269719,0.961262,1.32862
0.395951,0.745569,0.485926,-1.72347,-0.140097,1.02673,1.12557
0.323209,0.842466,0.5078,-1.65913,-0.0999181,1.07609,1.01933
0.771759,0.608959,0.551455,-1.89415,-0.73567,1.03261,1.88129
0.639266,0.618922,0.617046,-1.8737,-0.652918,1.01202,1.73913
0.542523,0.652427,0.659971,-1.83332,-0.579849,1.0334,1.60027
0.454217,0.67806,0.694638,-1.81742,-0.530461,1.01554,1.51028
0.442917,0.686103,0.687758,-1.84436,-0.60996,0.954178,1.54092
0.323983,0.762058,0.746758,-1.78368,-0.518239,0.992722,1.38065
0.211776,0.884856,0.802467,-1.68568,-0.419518,1.08302,1.21574
0.192326,0.978926,0.795136,-1.60766,-0.396392,1.1401,1.15339
0.881949,0.528523,0.354508,-1.93996,-0.59636,0.835361,1.54968
0.769251,0.563774,0.412744,-1.87926,-0.49289,0.885964,1.38399
0.673898,0.592396,0.456895,-1.84535,-0.422822,0.893673,1.2793
0.667186,0.594931,0.444261,-1.87796,-0.495703,0.800859,1.33386
0.585458,0.63808,0.482739,-1.83708,-0.433098,0.817157,1.23486
0.413975,0.752768,0.584211,-1.721,-0.273248,0.938639,1.04839
0.339673,0.877338,0.620799,-1.60082,-0.198381,1.06685,0.94337
0.321342,0.893192,0.672976,-1.66315,-0.395823,0.936485,1.09233
0.613354,0.502563,0.5644,-2.02607,-0.646035,0.711813,1.19843
0.50914,0.548385,0.622787,-1.97738,-0.557227,0.728281,1.08731
0.426346,0.60055,0.66616,-1.92815,-0.482854,0.749349,0.999734
0.395648,0.614991,0.662796,-1.95648,-0.527329,0.623685,1.07459
0.374349,0.664185,0.669373,-1.90979,-0.505623,0.64983,1.04634
0.292582,0.768313,0.728322,-1.80679,-0.40998,0.759354,0.962452
0.218312,0.928811,0.782535,-1.641,-0.288901,0.950798,0.892745
0.162869,1.01468,0.815697,-1.59732,-0.268105,0.96659,0.792707
0.196577,1.02118,0.811747,-1.58553,-0.371178,0.968126,0.780297
0.848716,0.61061,0.325869,-1.78204,-0.363074,0.891704,1.21372
0.837237,0.617963,0.31359,-1.79154,-0.392864,0.833899,1.21509
0.72661,0.652851,0.374334,-1.75105,-0.307801,0.850888,1.10562
0.719017,0.66251,0.359186,-1.77273,-0.343611,0.759117,1.14422
0.558038,0.733038,0.455541,-1.70988,-0.197533,0.798084,1.02201
0.474952,0.84848,0.505811,-1.58189,-0.116965,0.947304,0.933702
0.417944,0.925471,0.538735,-1.52186,-0.0842356,0.995944,0.844529
0.928693,0.661365,0.303468,-1.75579,-0.559865,0.826638,1.47607
0.763448,0.693071,0.405997,-1.70587,-0.420865,0.848432,1.29947
0.663969,0.732721,0.461107,-1.66538,-0.339449,0.865639,1.19863
